query,perfume_id,perfume_name,brand,description
date night perfume with woody notes,918,gray-shot,pull-bear,"gray-shot by pull-bear. accords: citrus, woody, marine. top notes: petitgrain, mandarin orange, grapefruit. middle notes: seaweed, herbal notes. base notes: woodsy notes, musk."
citrusy and marine perfume for winter,918,gray-shot,pull-bear,"gray-shot by pull-bear. accords: citrus, woody, marine. top notes: petitgrain, mandarin orange, grapefruit. middle notes: seaweed, herbal notes. base notes: woodsy notes, musk."
perfume with herbal and vanilla notes,918,gray-shot,pull-bear,"gray-shot by pull-bear. accords: citrus, woody, marine. top notes: petitgrain, mandarin orange, grapefruit. middle notes: seaweed, herbal notes. base notes: woodsy notes, musk."
musk and woodsy winter perfume,918,gray-shot,pull-bear,"gray-shot by pull-bear. accords: citrus, woody, marine. top notes: petitgrain, mandarin orange, grapefruit. middle notes: seaweed, herbal notes. base notes: woodsy notes, musk."
gray-shot by pull-bear for romantic evenings,918,gray-shot,pull-bear,"gray-shot by pull-bear. accords: citrus, woody, marine. top notes: petitgrain, mandarin orange, grapefruit. middle notes: seaweed, herbal notes. base notes: woodsy notes, musk."
woody amber vanilla perfume,919,serenity,kenneth-cole,"serenity by kenneth-cole. accords: woody, amber, vanilla. top notes: whiskey, white pepper. middle notes: cashmere wood, sandalwood, peach. base notes: tonka bean, vanilla, labdanum."
romantic winter evening scent,919,serenity,kenneth-cole,"serenity by kenneth-cole. accords: woody, amber, vanilla. top notes: whiskey, white pepper. middle notes: cashmere wood, sandalwood, peach. base notes: tonka bean, vanilla, labdanum."
warm vanilla fragrance for date night,919,serenity,kenneth-cole,"serenity by kenneth-cole. accords: woody, amber, vanilla. top notes: whiskey, white pepper. middle notes: cashmere wood, sandalwood, peach. base notes: tonka bean, vanilla, labdanum."
scented candle like serenity by kenneth cole,919,serenity,kenneth-cole,"serenity by kenneth-cole. accords: woody, amber, vanilla. top notes: whiskey, white pepper. middle notes: cashmere wood, sandalwood, peach. base notes: tonka bean, vanilla, labdanum."
woody amber vanilla notes perfume,919,serenity,kenneth-cole,"serenity by kenneth-cole. accords: woody, amber, vanilla. top notes: whiskey, white pepper. middle notes: cashmere wood, sandalwood, peach. base notes: tonka bean, vanilla, labdanum."
date night perfume with vanilla,919,serenity,kenneth-cole,"serenity by kenneth-cole. accords: woody, amber, vanilla. top notes: whiskey, white pepper. middle notes: cashmere wood, sandalwood, peach. base notes: tonka bean, vanilla, labdanum."
whiskey and vanilla perfume,919,serenity,kenneth-cole,"serenity by kenneth-cole. accords: woody, amber, vanilla. top notes: whiskey, white pepper. middle notes: cashmere wood, sandalwood, peach. base notes: tonka bean, vanilla, labdanum."
sandalwood and vanilla perfume,919,serenity,kenneth-cole,"serenity by kenneth-cole. accords: woody, amber, vanilla. top notes: whiskey, white pepper. middle notes: cashmere wood, sandalwood, peach. base notes: tonka bean, vanilla, labdanum."
tonka bean and vanilla perfume,919,serenity,kenneth-cole,"serenity by kenneth-cole. accords: woody, amber, vanilla. top notes: whiskey, white pepper. middle notes: cashmere wood, sandalwood, peach. base notes: tonka bean, vanilla, labdanum."
scent for a cozy winter evening,919,serenity,kenneth-cole,"serenity by kenneth-cole. accords: woody, amber, vanilla. top notes: whiskey, white pepper. middle notes: cashmere wood, sandalwood, peach. base notes: tonka bean, vanilla, labdanum."
romantic winter perfume,920,osmo-scents-citron-sauvage,il-profvmo,"osmo-scents-citron-sauvage by il-profvmo. accords: citrus, floral, fresh. top notes: citruses. middle notes: floral notes, spices. base notes: star anise, honey."
scent for a date night,920,osmo-scents-citron-sauvage,il-profvmo,"osmo-scents-citron-sauvage by il-profvmo. accords: citrus, floral, fresh. top notes: citruses. middle notes: floral notes, spices. base notes: star anise, honey."
fresh floral fragrance,920,osmo-scents-citron-sauvage,il-profvmo,"osmo-scents-citron-sauvage by il-profvmo. accords: citrus, floral, fresh. top notes: citruses. middle notes: floral notes, spices. base notes: star anise, honey."
citrusy winter perfume,920,osmo-scents-citron-sauvage,il-profvmo,"osmo-scents-citron-sauvage by il-profvmo. accords: citrus, floral, fresh. top notes: citruses. middle notes: floral notes, spices. base notes: star anise, honey."
perfume with star anise,920,osmo-scents-citron-sauvage,il-profvmo,"osmo-scents-citron-sauvage by il-profvmo. accords: citrus, floral, fresh. top notes: citruses. middle notes: floral notes, spices. base notes: star anise, honey."
floral spiced scent,920,osmo-scents-citron-sauvage,il-profvmo,"osmo-scents-citron-sauvage by il-profvmo. accords: citrus, floral, fresh. top notes: citruses. middle notes: floral notes, spices. base notes: star anise, honey."
winter evening perfume notes,920,osmo-scents-citron-sauvage,il-profvmo,"osmo-scents-citron-sauvage by il-profvmo. accords: citrus, floral, fresh. top notes: citruses. middle notes: floral notes, spices. base notes: star anise, honey."
date night perfume with honey,920,osmo-scents-citron-sauvage,il-profvmo,"osmo-scents-citron-sauvage by il-profvmo. accords: citrus, floral, fresh. top notes: citruses. middle notes: floral notes, spices. base notes: star anise, honey."
citron sauvage accord,920,osmo-scents-citron-sauvage,il-profvmo,"osmo-scents-citron-sauvage by il-profvmo. accords: citrus, floral, fresh. top notes: citruses. middle notes: floral notes, spices. base notes: star anise, honey."
osmo scents citron sauvage review,920,osmo-scents-citron-sauvage,il-profvmo,"osmo-scents-citron-sauvage by il-profvmo. accords: citrus, floral, fresh. top notes: citruses. middle notes: floral notes, spices. base notes: star anise, honey."
romantic hot pink perfume,922,delicious-hot-pink,gale-hayman,"delicious-hot-pink by gale-hayman. accords: fruity, tropical, fresh. top notes: passionfruit, litchi, mandarin orange. middle notes: white orchid, apple blossom, jasmine. base notes: white amber, musk, driftwood."
tropical winter evening scent,922,delicious-hot-pink,gale-hayman,"delicious-hot-pink by gale-hayman. accords: fruity, tropical, fresh. top notes: passionfruit, litchi, mandarin orange. middle notes: white orchid, apple blossom, jasmine. base notes: white amber, musk, driftwood."
warm vanilla date night fragrance,922,delicious-hot-pink,gale-hayman,"delicious-hot-pink by gale-hayman. accords: fruity, tropical, fresh. top notes: passionfruit, litchi, mandarin orange. middle notes: white orchid, apple blossom, jasmine. base notes: white amber, musk, driftwood."
gale hayman fruity perfume notes,922,delicious-hot-pink,gale-hayman,"delicious-hot-pink by gale-hayman. accords: fruity, tropical, fresh. top notes: passionfruit, litchi, mandarin orange. middle notes: white orchid, apple blossom, jasmine. base notes: white amber, musk, driftwood."
passionfruit and litchi perfume for winter,922,delicious-hot-pink,gale-hayman,"delicious-hot-pink by gale-hayman. accords: fruity, tropical, fresh. top notes: passionfruit, litchi, mandarin orange. middle notes: white orchid, apple blossom, jasmine. base notes: white amber, musk, driftwood."
tropical fruit and white amber perfume,922,delicious-hot-pink,gale-hayman,"delicious-hot-pink by gale-hayman. accords: fruity, tropical, fresh. top notes: passionfruit, litchi, mandarin orange. middle notes: white orchid, apple blossom, jasmine. base notes: white amber, musk, driftwood."
date night perfume with jasmine,922,delicious-hot-pink,gale-hayman,"delicious-hot-pink by gale-hayman. accords: fruity, tropical, fresh. top notes: passionfruit, litchi, mandarin orange. middle notes: white orchid, apple blossom, jasmine. base notes: white amber, musk, driftwood."
gale hayman delicious hot pink accord,922,delicious-hot-pink,gale-hayman,"delicious-hot-pink by gale-hayman. accords: fruity, tropical, fresh. top notes: passionfruit, litchi, mandarin orange. middle notes: white orchid, apple blossom, jasmine. base notes: white amber, musk, driftwood."
winter evening perfume with driftwood,922,delicious-hot-pink,gale-hayman,"delicious-hot-pink by gale-hayman. accords: fruity, tropical, fresh. top notes: passionfruit, litchi, mandarin orange. middle notes: white orchid, apple blossom, jasmine. base notes: white amber, musk, driftwood."
tropical fruit and musk perfume notes,922,delicious-hot-pink,gale-hayman,"delicious-hot-pink by gale-hayman. accords: fruity, tropical, fresh. top notes: passionfruit, litchi, mandarin orange. middle notes: white orchid, apple blossom, jasmine. base notes: white amber, musk, driftwood."
romantic winter evening scent,924,dilis-classic-collection-no-15,dilis-parfum,"dilis-classic-collection-no-15 by dilis-parfum. accords: woody, aldehydic, citrus. top notes: aldehydes, ylang-ylang, neroli, lemon, bergamot. middle notes: jasmine, iris, rose, lily-of-the-valley. base notes: sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver."
woody aldehydic perfume notes,924,dilis-classic-collection-no-15,dilis-parfum,"dilis-classic-collection-no-15 by dilis-parfum. accords: woody, aldehydic, citrus. top notes: aldehydes, ylang-ylang, neroli, lemon, bergamot. middle notes: jasmine, iris, rose, lily-of-the-valley. base notes: sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver."
sandalwood vanilla fragrance,924,dilis-classic-collection-no-15,dilis-parfum,"dilis-classic-collection-no-15 by dilis-parfum. accords: woody, aldehydic, citrus. top notes: aldehydes, ylang-ylang, neroli, lemon, bergamot. middle notes: jasmine, iris, rose, lily-of-the-valley. base notes: sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver."
date night perfume with jasmine,924,dilis-classic-collection-no-15,dilis-parfum,"dilis-classic-collection-no-15 by dilis-parfum. accords: woody, aldehydic, citrus. top notes: aldehydes, ylang-ylang, neroli, lemon, bergamot. middle notes: jasmine, iris, rose, lily-of-the-valley. base notes: sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver."
civetta and musk perfume,924,dilis-classic-collection-no-15,dilis-parfum,"dilis-classic-collection-no-15 by dilis-parfum. accords: woody, aldehydic, citrus. top notes: aldehydes, ylang-ylang, neroli, lemon, bergamot. middle notes: jasmine, iris, rose, lily-of-the-valley. base notes: sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver."
winter woody aldehydic perfume,924,dilis-classic-collection-no-15,dilis-parfum,"dilis-classic-collection-no-15 by dilis-parfum. accords: woody, aldehydic, citrus. top notes: aldehydes, ylang-ylang, neroli, lemon, bergamot. middle notes: jasmine, iris, rose, lily-of-the-valley. base notes: sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver."
perfume with ylang-ylang and vanilla,924,dilis-classic-collection-no-15,dilis-parfum,"dilis-classic-collection-no-15 by dilis-parfum. accords: woody, aldehydic, citrus. top notes: aldehydes, ylang-ylang, neroli, lemon, bergamot. middle notes: jasmine, iris, rose, lily-of-the-valley. base notes: sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver."
date night woody perfume,924,dilis-classic-collection-no-15,dilis-parfum,"dilis-classic-collection-no-15 by dilis-parfum. accords: woody, aldehydic, citrus. top notes: aldehydes, ylang-ylang, neroli, lemon, bergamot. middle notes: jasmine, iris, rose, lily-of-the-valley. base notes: sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver."
elegant winter evening scent,924,dilis-classic-collection-no-15,dilis-parfum,"dilis-classic-collection-no-15 by dilis-parfum. accords: woody, aldehydic, citrus. top notes: aldehydes, ylang-ylang, neroli, lemon, bergamot. middle notes: jasmine, iris, rose, lily-of-the-valley. base notes: sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver."
patchouli and vetiver perfume,924,dilis-classic-collection-no-15,dilis-parfum,"dilis-classic-collection-no-15 by dilis-parfum. accords: woody, aldehydic, citrus. top notes: aldehydes, ylang-ylang, neroli, lemon, bergamot. middle notes: jasmine, iris, rose, lily-of-the-valley. base notes: sandalwood, oakmoss, civetta, amber, musk, vanilla, patchouli, vetiver."
monsoon perfume by dame-perfumery,925,monsoon,dame-perfumery,"monsoon by dame-perfumery. accords: iris, woody, powdery. top notes: orris root, iris flower. middle notes: water lily, lily-of-the-valley, jasmine. base notes: creosote bush, cedar."
woody and powdery scent for winter evenings,925,monsoon,dame-perfumery,"monsoon by dame-perfumery. accords: iris, woody, powdery. top notes: orris root, iris flower. middle notes: water lily, lily-of-the-valley, jasmine. base notes: creosote bush, cedar."
date night fragrance with iris and cedar,925,monsoon,dame-perfumery,"monsoon by dame-perfumery. accords: iris, woody, powdery. top notes: orris root, iris flower. middle notes: water lily, lily-of-the-valley, jasmine. base notes: creosote bush, cedar."
romantic perfume with iris and water lily,925,monsoon,dame-perfumery,"monsoon by dame-perfumery. accords: iris, woody, powdery. top notes: orris root, iris flower. middle notes: water lily, lily-of-the-valley, jasmine. base notes: creosote bush, cedar."
perfume with orris root and jasmine notes,925,monsoon,dame-perfumery,"monsoon by dame-perfumery. accords: iris, woody, powdery. top notes: orris root, iris flower. middle notes: water lily, lily-of-the-valley, jasmine. base notes: creosote bush, cedar."
winter evening perfume with creosote bush,925,monsoon,dame-perfumery,"monsoon by dame-perfumery. accords: iris, woody, powdery. top notes: orris root, iris flower. middle notes: water lily, lily-of-the-valley, jasmine. base notes: creosote bush, cedar."
powdery and warm vanilla scent,925,monsoon,dame-perfumery,"monsoon by dame-perfumery. accords: iris, woody, powdery. top notes: orris root, iris flower. middle notes: water lily, lily-of-the-valley, jasmine. base notes: creosote bush, cedar."
dame-perfumery monsoon for a romantic date,925,monsoon,dame-perfumery,"monsoon by dame-perfumery. accords: iris, woody, powdery. top notes: orris root, iris flower. middle notes: water lily, lily-of-the-valley, jasmine. base notes: creosote bush, cedar."
